rut;usuario;correo;nombre;profesor;i1;f1;t1;r1;p1;s1;l1;i2;f2;t2;r2;p2;s2;l2;i3;f3;t3;r3;p3;s3;l3;i4;f4;t4;r4;p4;s4;l4;i5;f5;t5;r5;p5;s5;l5;i6;f6;t6;r6;p6;s6;l6;op1;op2;op3;op4;op5;op6;sv1;sv2;sv3;sv4;sv5;sv6;lt;tt;pt;game_score;score;score_a;score_p;score_d;score_s;programa2;sol1;sol2;sol3;sol4;tarea1;tarea2;controles;np;examen;final;estado
360;*;*;*;*;21.318412;43.620159;22.301747;1;2;[3 3 3 3 3 3 3 ] [1 1 ];9;43.636824;67.105304;23.46848;1;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;67.121968;119.526051;52.404083;2;9;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;119.542711;142.844527;23.301816;1;2;[2 2 2 2 2 2 2 ] [3 1 1 ];10;142.861197;169.07989;26.218693;1;5;[1 2 2 2 2 2 ] [3 3 ];8;169.096565;199.398916;30.302351;2;7;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;1;1;1;1;1;1;1;1;1;1;1;63;177.99717;28;9.732895554;10;7;5;3;2;INGENIERIA CIVIL INFORMATICA;6.6;6.2;6.2;6.3;7;6.8;6.4;6.55;6.6;6.6;A
428;*;*;*;*;54.84699933;790.074849;735.2278497;3;194;[3 1 3 3 0 3 1 2 3 3 1 2 2 2 2 2 1 1 3 0 0 2 0 0 0 0 3 1 1 3 2 1 3 3 3 ] [2 2 2 3 1 3 1 3 2 ];44;790.091559;872.311255;82.219696;1;21;[2 2 3 3 3 3 3 3 0 0 2 2 0 0 ] [1 1 1 0 2 2 2 0 3 0 0 ];25;872.328037;977.02583;104.697793;1;18;[3 3 3 0 0 2 0 2 0 0 0 0 2 3 1 3 3 3 3 1 1 ] [3 ];22;977.04258;1022.634724;45.592144;1;7;[2 2 2 2 0 0 0 1 2 2 2 2 ] [];12;1022.651363;1062.874905;40.223542;1;5;[1 2 2 2 2 2 2 2 ] [];8;1062.891582;1113.300435;50.408853;1;9;[2 2 3 3 0 0 2 2 2 2 0 0 0 0 ] [];14;0;0;0;0;1;0;0;0;0;1;1;1;125;1058.369878;254;41.95411902;8;5;4;2;3;INGENIERIA CIVIL INDUSTRIAL;7;6;7;6.7;5.5;7;7;6.61;6.6;6.6;A
17;*;*;*;*;73.50439;289.06514;215.56075;11;35;[3 3 0 0 0 ] [2 2 2 ];8;289.081611;338.630732;49.549121;1;2;[2 3 3 3 3 3 ] [1 1 1 1 ];10;338.647414;538.0129203;199.3655063;1;8;[3 0 0 0 0 0 2 3 2 3 0 0 0 0 1 ] [3 0 0 2 2 2 2 ];22;538.0462423;678.0878803;140.041638;2;8;[2 2 2 2 0 0 ] [1 1 3 3 2 0 0 3 3 3 ];16;678.1045383;842.1618193;164.057281;2;8;[1 2 2 2 2 3 3 2 2 2 ] [3 3 ];12;842.1785453;951.0355943;108.857049;2;4;[2 2 0 0 2 2 0 ] [1 1 1 ];10;0;1;0;0;0;1;1;1;0;0;1;1;78;877.4313453;65;21.13862999;11;7;5;4;3;INGENIERIA CIVIL INFORMATICA;6.8;6.8;6.6;6.7;7;6.2;7;6.66;6.7;6.7;A
24;*;*;*;*;67.45549467;94.61074267;27.155248;1;3;[3 3 3 0 3 0 3 ] [];7;94.62740867;206.8925147;112.265106;3;17;[2 3 3 3 3 3 ] [1 1 1 1 ];10;206.9091807;357.4905093;150.5813286;1;7;[0 3 0 0 0 0 2 3 1 3 3 0 3 0 ] [3 0 0 0 2 0 0 0 1 ];23;357.5071753;447.3726777;89.8655024;1;2;[2 2 2 2 2 2 2 3 ] [3 1 1 3 ];12;447.3893437;564.8211027;117.431759;1;3;[1 1 2 2 1 1 2 0 0 2 2 1 1 3 ] [1 1 3 3 3 3 3 ];21;564.8377687;640.0032897;75.165521;1;10;[2 2 0 0 0 0 2 0 0 2 0 0 ] [];12;1;1;0;0;0;0;1;1;0;1;0;1;85;572.464465;42;17.9022481;4;4;1;1;1;INGENIERIA EN COMPUTACION E INFORMATICA;6.8;6.6;6.8;6.7;7;7;5.7;6.73;6.7;6.7;A
35;*;*;*;*;68.96325833;120.3609957;51.39773737;1;7;[3 3 3 3 0 0 3 ] [];7;120.3775057;173.1248367;52.747331;1;10;[2 3 3 3 3 ] [1 1 1 1 2 ];10;173.1414957;324.134561;150.9930653;2;23;[3 3 0 2 0 0 0 0 2 3 1 3 3 ] [3 0 0 2 2 ];18;324.150843;438.08263;113.931787;1;15;[1 1 1 2 2 2 2 0 0 2 2 2 2 1 1 3 3 ] [1 1 3 3 ];21;438.099036;484.513386;46.41435;1;5;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;484.530322;526.278015;41.747693;1;5;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;0;0;0;1;1;1;0;0;1;1;78;457.2319637;65;17.08432803;10;7;4;4;3;INGENIERIA CIVIL INDUSTRIAL;7;5.7;6.2;6.3;7;7;7;6.65;6.7;6.7;A
49;*;*;*;*;72.88989333;327.0441467;254.1542534;3;47;[3 3 2 0 3 1 1 2 1 3 0 1 ] [2 2 2 2 1 1 1 1 1 0 ];22;327.0607867;379.5562067;52.49542;1;13;[2 3 3 3 3 3 0 0 0 0 ] [];10;379.5728667;537.3152;157.7423333;2;22;[3 0 0 0 0 2 2 0 2 2 3 1 3 3 3 3 1 1 1 2 ] [];20;537.33184;608.24048;70.90864;2;5;[2 2 2 2 0 0 2 2 2 2 ] [];10;608.25714;646.69208;38.43494;1;2;[1 2 2 2 2 2 2 2 ] [];8;646.70874;726.37456;79.66582;1;4;[2 2 0 0 2 2 0 3 3 1 1 0 0 2 2 0 0 0 0 3 3 ] [];21;0;1;0;1;1;0;0;1;0;1;1;0;91;653.4014067;93;22.76416019;5;2;3;1;2;INGENIERIA CIVIL INDUSTRIAL;6.6;6.2;6.6;6.5;7;7;7;6.73;6.7;6.7;A
68;*;*;*;*;28.98656;68.67381333;39.68725333;1;7;[0 3 ] [2 2 2 2 1 ];7;68.69131333;107.9888333;39.29751997;1;9;[2 3 3 3 3 3 ] [1 1 1 1 ];10;108.0055133;204.47038;96.4648667;1;14;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;204.48778;248.79832;44.31054;1;8;[2 2 0 0 2 2 ] [3 3 3 3 ];10;248.81498;283.45062;34.63564;1;4;[1 2 2 2 ] [3 3 3 3 ];8;283.4673;330.8617333;47.3944333;1;5;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;301.7902533;47;11.77282909;10;6;5;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.4;6.6;6.2;6.4;7;7;7;6.7;6.7;6.7;A
77;*;*;*;*;81.24807533;120.088966;38.84089067;1;1;[3 3 3 3 0 0 3 ] [];7;120.122287;305.019304;184.897017;3;5;[2 0 3 3 3 3 3 0 ] [1 1 1 ];11;305.035954;500.5678933;195.5319393;3;5;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;500.5845123;567.4951343;66.910622;1;3;[2 2 0 2 0 2 2 ] [3 3 3 3 ];11;567.5117663;593.999836;26.4880697;1;2;[1 2 2 ] [3 3 3 3 3 ];8;594.016508;633.1896933;39.1731853;1;2;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;0;1;0;1;1;1;1;1;1;1;1;63;551.841724;18;12.72720769;8;6;4;2;2;INGENIERIA CIVIL INFORMATICA;6.3;6.8;6.2;6.4;7;7;7;6.71;6.7;6.7;A
116;*;*;*;*;66.98032333;249.655286;182.6749627;5;29;[3 3 3 3 0 0 ] [2 ];7;249.67205;318.952295;69.280245;1;14;[2 3 3 3 3 3 0 0 ] [1 3 1 2 ];12;318.968958;399.3819343;80.4129763;1;12;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;399.3985973;450.1296543;50.731057;1;5;[2 2 2 2 0 0 ] [3 3 3 3 ];10;450.1463863;498.3275163;48.18113;1;5;[1 2 2 2 2 2 2 2 ] [];8;498.3441283;542.4922843;44.148156;1;4;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;0;1;1;1;1;1;1;1;1;1;1;63;475.428527;69;15.1148787;4;3;2;1;0;INGENIERIA CIVIL INDUSTRIAL;6.6;6.4;6.4;6.5;6.8;7;7;6.7;6.7;6.7;A
127;*;*;*;*;17.59343;77.54420667;59.95077667;2;8;[3 3 3 3 3 3 0 3 0 ] [];9;77.57754;138.3291817;60.7516417;2;11;[2 3 3 3 3 3 0 ] [1 1 1 ];10;138.362515;423.8682543;285.5057393;3;42;[0 3 0 0 0 0 2 2 3 3 3 2 1 3 3 3 ] [3 3 0 0 0 2 3 2 0 0 0 1 1 ];29;423.9013723;558.3405957;134.4392234;1;5;[0 1 2 2 0 0 ] [1 1 3 3 3 3 0 0 0 3 1 3 3 ];19;558.373929;605.4727497;47.0988207;1;4;[1 1 1 1 1 1 2 2 2 2 2 2 2 2 0 0 ] [];16;605.506083;640.9550127;35.4489297;1;3;[0 0 0 0 2 2 0 0 2 2 ] [];10;0;1;0;0;0;1;1;1;0;0;0;1;93;623.1951315;73;21.56592737;5;2;3;1;2;INGENIERIA CIVIL INDUSTRIAL;7;6.4;6.6;6.7;7;7;5.5;6.68;6.7;6.7;A
171;*;*;*;*;68.499;128.2253333;59.7263333;2;9;[3 3 3 3 0 0 3 ] [];7;128.2413333;185.3936667;57.1523334;1;12;[2 2 3 3 3 3 3 3 0 0 0 0 ] [];12;185.4076667;292.8043333;107.3966666;1;49;[3 3 0 2 1 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 0 2 2 2 2 1 1 3 1 1 ] [3 3 0 0 2 2 0 0 3 3 3 3 3 3 1 1 1 1 1 1 2 2 2 2 2 2 2 0 0 0 0 0 2 3 ];64;292.8213333;345.6006667;52.7793334;1;11;[2 3 0 1 2 2 2 2 0 0 2 2 2 2 1 3 ] [2 3 0 1 ];20;345.6176667;375.963;30.3453333;1;9;[3 2 0 1 1 2 2 2 2 2 2 2 ] [3 2 0 1 ];16;375.979;478.1816667;102.2026667;4;34;[3 0 2 1 2 2 3 3 3 3 0 0 2 2 2 2 2 3 3 2 0 0 0 0 ] [3 0 2 1 0 ];29;1;0;0;0;0;0;1;1;0;0;0;0;148;409.6026667;124;31.3937691;8;4;4;2;2;BACHILLERATO EN CIENCIAS;7;6.2;6;6.4;7;7;7;6.7;6.7;6.7;A
223;*;*;*;*;27.39863667;135.8747963;108.4761596;3;5;[3 3 3 0 3 3 1 2 2 ] [2 2 1 1 ];13;135.8915073;191.7249723;55.833465;2;8;[2 3 3 3 3 3 0 0 ] [1 1 ];10;191.7416673;256.4798497;64.7381824;1;9;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;256.4965437;297.6951337;41.19859;1;2;[2 2 2 2 2 2 2 ] [1 3 1 ];10;297.7117997;355.4664757;57.754676;2;6;[1 2 2 1 1 2 2 ] [1 1 3 3 3 ];12;355.4831927;439.03276;83.5495673;1;6;[0 0 0 0 0 0 1 0 1 0 ] [1 1 3 3 3 3 1 0 0 ];19;0;1;1;1;0;0;1;1;1;1;1;0;80;411.5506403;36;15.18532297;10;6;5;4;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.8;6.2;6.4;6.4;7;6.9;7;6.7;6.7;6.7;A
246;*;*;*;*;31.645458;126.8292477;95.1837897;1;1;[3 3 3 ] [2 2 1 1 ];7;126.8459117;510.4181327;383.572221;10;14;[2 3 3 3 3 3 ] [1 1 1 1 ];10;510.4347977;685.41974;174.9849423;1;4;[0 3 0 0 0 0 0 2 3 3 1 3 3 3 3 2 ] [3 0 0 2 ];20;685.436404;777.8338103;92.3974063;1;2;[2 2 2 2 2 2 ] [1 1 3 3 ];10;777.8505053;876.9889743;99.138469;1;2;[1 1 1 1 2 2 2 1 2 ] [1 1 2 3 3 3 3 ];16;877.0056503;1044.600048;167.5943977;3;5;[2 2 0 0 0 0 ] [1 1 3 3 ];10;1;1;0;1;0;1;1;1;0;1;0;1;73;1012.871226;28;19.38160287;9;6;4;3;3;INGENIERIA CIVIL INFORMATICA;6.4;6.6;6.3;6.4;7;7;7;6.71;6.7;6.7;A
248;*;*;*;*;57.445065;94.75499733;37.30993233;1;11;[3 3 3 3 0 0 3 ] [];7;94.77163633;118.376204;23.60456767;1;10;[2 3 3 3 3 3 0 0 0 0 ] [];10;118.392853;190.9761923;72.5833393;1;16;[3 0 0 0 0 0 2 2 3 1 3 3 3 3 1 1 2 ] [];17;190.9929243;211.9933573;21.000433;1;12;[2 2 2 2 2 2 2 2 0 0 2 ] [];11;212.0100523;232.6431833;20.633131;1;8;[1 2 2 2 2 2 2 2 ] [];8;232.6599123;272.7576687;40.0977564;1;15;[2 2 3 3 0 0 0 2 2 1 2 2 2 2 0 0 0 0 ] [];18;1;1;0;0;1;0;1;1;0;1;1;0;71;215.2291597;72;14.06288724;8;5;4;3;3;INGENIERIA CIVIL INFORMATICA;6.8;6.1;7;6.6;6;7;7;6.66;6.7;6.7;A
268;*;*;*;*;29.47353433;90.05279433;60.57926;1;5;[3 3 3 3 ] [1 1 2 ];7;90.06971033;222.3588943;132.289184;3;23;[2 3 3 3 3 3 ] [1 1 1 1 ];10;222.3753173;327.5228047;105.1474874;1;6;[0 3 0 0 0 0 2 3 0 0 0 1 3 3 3 ] [3 0 0 2 ];19;327.5395947;402.0477217;74.508127;1;4;[2 2 0 0 2 2 2 2 ] [3 3 ];10;402.0643887;476.3222377;74.257849;1;1;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;476.3391847;580.2535887;103.914404;19;5;[2 2 2 3 0 0 2 2 0 0 ] [1 1 ];12;1;1;0;1;0;0;1;1;0;1;1;1;70;550.6963114;44;15.42465154;10;6;5;3;3;INGENIERIA EN COMPUTACION E INFORMATICA;6.4;6.6;6.5;6.5;6.5;7;7;6.67;6.7;6.7;A
310;*;*;*;*;31.07659333;94.54553333;63.46894;1;7;[0 3 3 ] [1 2 2 3 2 2 ];9;94.57886667;138.0755267;43.49666003;1;11;[2 3 3 3 3 3 ] [1 1 1 1 ];10;138.10886;248.6825533;110.5736933;2;19;[3 0 0 0 0 0 2 3 1 3 3 3 ] [3 0 0 2 ];16;248.6992333;328.54054;79.8413067;1;17;[1 1 3 3 3 3 2 2 0 0 2 2 ] [1 1 3 3 3 3 0 0 ];20;328.5738733;366.3836267;37.8097534;1;4;[1 2 2 2 2 2 2 2 ] [];8;366.41696;414.1105267;47.6935667;1;5;[2 2 0 1 0 0 2 2 0 0 0 0 ] [];12;0;1;1;0;1;0;1;1;1;0;1;1;75;382.8839201;63;15.76641001;7;4;3;2;1;INGENIERIA CIVIL INDUSTRIAL;7;6.3;6.5;6.6;6;7;7;6.65;6.7;6.7;A
346;*;*;*;*;145.1321103;189.4827467;44.3506364;1;2;[2 ] [2 2 2 2 2 2 1 1 2 ];10;189.4994707;250.960934;61.4614633;2;14;[2 3 3 3 3 3 ] [1 1 1 1 ];10;250.977572;333.4318133;82.4542413;1;12;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;333.4484293;357.04014;23.5917107;1;2;[2 2 0 0 2 2 ] [3 3 3 3 ];10;357.056806;377.5995797;20.5427737;1;4;[1 2 2 ] [3 3 3 3 3 ];8;377.6163027;428.8475213;51.2312186;1;8;[2 2 0 0 0 1 ] [1 0 1 1 1 1 3 3 ];14;0;1;1;1;1;0;1;1;1;1;1;1;68;283.632044;42;12.40664813;6;3;4;1;2;INGENIERIA CIVIL INFORMATICA;7;7;5.3;6.4;7;7;7;6.71;6.7;6.7;A
431;*;*;*;*;76.55729533;120.9572697;44.39997437;1;3;[3 3 3 ] [2 2 1 1 ];7;120.9738977;185.3594337;64.385536;1;3;[2 3 3 3 3 3 ] [1 1 1 1 ];10;185.3760987;433.3346973;247.9585986;2;14;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;433.3680263;519.5877193;86.219693;1;3;[2 2 0 0 2 2 ] [3 3 3 3 ];10;519.6209873;570.0894673;50.46848;1;3;[1 2 2 2 ] [3 3 3 3 ];8;570.1060743;699.0939307;128.9878564;1;2;[0 0 0 0 2 2 2 2 0 0 ] [];10;1;1;1;1;1;1;1;1;1;1;1;1;61;622.4201384;28;13.70223753;7;5;3;2;3;INGENIERIA CIVIL INDUSTRIAL;6;7;6;6.4;7;7;7;6.67;6.7;6.7;A
456;*;*;*;*;13.25415333;41.10482667;27.85067334;1;1;[0 0 3 3 3 1 ] [1 2 2 ];9;41.12148667;142.45728;101.3357933;2;5;[2 3 3 3 3 3 3 2 ] [1 1 1 1 ];12;142.47394;215.0930667;72.6191267;1;6;[3 0 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];17;215.1097467;289.7791133;74.6693666;2;6;[2 2 0 0 2 2 ] [3 3 3 3 ];10;289.7957733;329.8134067;40.0176334;1;3;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;329.8300667;376.0478667;46.2178;1;3;[2 2 0 0 ] [1 1 1 1 3 3 ];10;0;0;0;1;0;1;1;1;0;1;1;1;70;362.7103934;24;12.38539701;11;7;5;3;3;INGENIERIA CIVIL INFORMATICA;6.8;5.9;6.8;6.5;6.5;7;7;6.67;6.7;6.7;A
464;*;*;*;*;19.48246133;73.030002;53.54754067;3;9;[3 0 0 ] [2 2 2 2 ];7;73.046666;103.628584;30.581918;1;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;103.645264;439.4467877;335.8015237;10;29;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;439.4634707;489.7611997;50.297729;1;4;[2 2 2 2 2 2 2 ] [3 1 1 ];10;489.7778567;536.3924067;46.61455;1;2;[1 2 2 ] [3 3 3 3 3 ];8;536.4090807;605.17271;68.7636293;2;8;[2 2 0 0 2 2 ] [1 1 1 1 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;585.6068907;56;15.0627004;6;3;3;2;3;INGENIERIA CIVIL INFORMATICA;6.8;5.7;6.8;6.4;7;7;7;6.71;6.7;6.7;A
33;*;*;*;*;38.58603333;78.43881767;39.85278434;1;2;[3 3 0 3 3 ] [1 2 ];7;78.45548467;122.19166;43.73617533;1;3;[2 3 3 3 3 ] [1 1 1 1 2 ];10;122.208327;247.8838713;125.6755443;1;10;[3 0 0 0 0 0 2 0 1 3 1 3 3 3 0 0 0 ] [3 0 0 2 0 0 0 1 0 ];26;247.9005383;339.7234637;91.8229254;1;7;[2 2 0 0 2 1 1 2 1 ] [3 1 1 1 3 3 3 0 ];17;339.7401307;392.4436437;52.703513;1;4;[1 1 3 3 3 3 3 0 2 2 1 1 1 ] [1 1 3 3 3 3 3 ];20;392.4603107;445.8809977;53.420687;2;6;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;0;0;0;1;1;1;0;0;0;1;90;407.2116294;32;16.49177285;4;3;2;0;1;INGENIERIA CIVIL INDUSTRIAL;6.8;6.3;6.6;6.6;6.8;7;7;6.75;6.8;6.8;A
37;*;*;*;*;31.45315533;162.1973997;130.7442444;1;6;[1 3 3 3 3 3 3 0 0 0 0 0 ] [2 ];13;162.2140877;223.0233467;60.809259;1;10;[1 2 3 3 3 3 ] [1 1 1 1 2 ];11;223.0400327;495.038647;271.9986143;4;32;[3 0 0 0 0 0 3 2 2 0 3 ] [3 0 0 2 2 2 2 0 0 ];20;495.055322;552.8449803;57.7896583;1;12;[2 2 0 0 2 2 1 ] [1 1 3 3 3 3 0 ];14;552.8616653;596.2373213;43.375656;1;12;[1 2 2 1 1 ] [1 1 3 3 3 3 3 ];12;596.2540063;690.7628083;94.508802;4;18;[2 2 0 0 0 0 3 ] [1 1 3 3 3 ];12;0;0;0;0;0;0;1;1;0;1;1;1;82;659.226234;90;21.20247306;10;6;5;3;2;INGENIERIA CIVIL INFORMATICA;7;5.9;6.8;6.6;7;7;7;6.78;6.8;6.8;A
72;*;*;*;*;257.3982867;294.6092533;37.2109666;1;2;[3 3 2 0 ] [2 2 2 2 1 ];9;294.6259133;355.5823;60.9563867;2;5;[2 3 3 3 3 3 0 0 ] [1 1 ];10;355.59898;954.468;598.86902;1;7;[3 0 0 0 0 0 2 3 1 3 3 ] [0 3 0 0 2 2 ];17;954.48466;1033.605267;79.120607;3;5;[2 2 1 0 ] [1 1 3 3 3 3 3 3 ];12;1033.621947;1123.090967;89.46902;5;8;[1 2 2 2 2 2 2 ] [3 ];8;1123.107627;1178.148267;55.04064;1;4;[2 2 0 0 2 2 0 0 ] [2 2 1 1 3 3 ];14;0;1;0;0;1;0;1;1;0;1;1;1;70;920.6666403;31;18.19776284;8;5;4;3;3;INGENIERIA CIVIL INFORMATICA;6.6;6.4;6.6;6.5;7;7;7;6.76;6.8;6.8;A
82;*;*;*;*;61.72953133;139.9781553;78.24862397;4;4;[3 3 3 0 ] [2 2 1 ];7;139.9948213;221.2571743;81.262353;2;6;[2 3 3 3 3 3 ] [1 1 1 1 ];10;221.2736213;408.2283223;186.954701;2;11;[3 0 0 0 0 0 2 3 1 3 3 3 ] [3 0 0 0 2 ];17;408.2449403;458.7176023;50.472662;1;2;[2 2 0 0 2 2 2 2 2 2 ] [];10;458.7342143;522.8283263;64.094112;1;11;[1 2 2 2 2 2 2 2 ] [];8;522.8448993;599.6278023;76.782903;2;7;[2 2 0 0 2 2 0 0 0 0 ] [];10;1;1;0;1;1;1;1;1;0;1;1;1;62;537.815355;41;13.84182216;9;5;5;2;3;INGENIERIA CIVIL INFORMATICA;6.8;6.7;6.8;6.8;6.5;7;7;6.81;6.8;6.8;A
204;*;*;*;*;81.13966;128.5193733;47.3797133;3;7;[3 3 3 3 0 0 ] [2 ];7;128.5360733;155.5124133;26.97634;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;155.5291133;202.7203933;47.19128;1;5;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 0 2 ];16;202.7370733;256.17224;53.4351667;2;7;[2 2 2 2 0 0 ] [3 3 3 3 3 3 3 2 2 ];15;256.18894;283.76546;27.57652;1;7;[1 1 1 2 2 2 2 2 2 2 0 0 ] [];12;283.78214;305.6675333;21.8853933;1;3;[2 2 0 0 2 ] [1 1 1 1 3 ];10;1;1;1;0;0;1;1;1;1;0;1;1;70;224.4444133;34;11.66406936;8;5;5;2;2;INGENIERIA CIVIL INFORMATICA;6.7;7;6.8;6.8;7;6.6;7;6.81;6.8;6.8;A
221;*;*;*;*;8.325691333;35.45465267;27.12896134;1;1;[3 3 3 0 ] [2 2 1 ];7;35.47134267;102.978213;67.50687033;2;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;102.994716;176.2075413;73.2128253;1;5;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;176.2242163;212.5636853;36.339469;1;2;[2 2 2 2 0 0 ] [3 3 3 3 ];10;212.5803623;235.2216143;22.641252;1;2;[1 2 2 ] [3 3 3 3 3 ];8;235.2382993;283.8077003;48.569401;2;4;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;1;1;1;1;1;1;1;1;1;1;61;275.398779;18;9.741260794;7;5;2;4;3;INGENIERIA CIVIL INFORMATICA;7;6.8;6.4;6.7;7;6.9;7;6.83;6.8;6.8;A
271;*;*;*;*;115.3612113;178.4130047;63.0517934;1;1;[3 3 3 0 ] [1 2 2 ];7;178.4296697;530.7381577;352.308488;7;31;[2 3 3 3 3 ] [1 1 1 1 2 ];10;530.7548027;842.6826113;311.9278086;6;12;[3 3 3 3 3 3 3 3 0 0 0 0 0 0 2 2 2 2 ] [3 0 0 2 0 0 ];24;842.6992963;957.9776;115.2783037;3;3;[2 2 2 2 2 2 2 0 0 ] [3 ];10;957.9943;1003.542769;45.548469;1;1;[1 1 1 2 2 2 2 2 2 2 ] [1 1 ];12;1003.559405;1173.578378;170.018973;8;14;[2 2 0 0 ] [1 1 1 1 1 3 3 ];11;1;1;0;1;0;0;1;1;0;1;1;1;74;1058.133836;62;22.06095774;9;5;5;2;3;INGENIERIA CIVIL INDUSTRIAL;6.6;7;6.3;6.3;7;7;7;6.77;6.8;6.8;A
289;*;*;*;*;47.28487367;115.127127;67.84225333;1;6;[3 3 3 0 0 3 3 ] [];7;115.14387;167.713873;52.570003;1;11;[2 3 3 3 3 3 0 0 0 ] [1 ];10;167.73066;355.4363413;187.7056813;1;26;[3 0 0 0 0 0 2 3 1 1 0 3 3 3 0 0 3 3 ] [3 3 0 0 2 0 0 3 3 ];27;355.4531703;408.2051827;52.7520124;1;5;[2 2 2 2 0 0 2 2 2 ] [3 3 2 ];12;408.2219477;522.0653017;113.843354;3;8;[1 2 2 2 2 2 ] [3 3 ];8;522.0820157;569.8008483;47.7188326;1;6;[2 2 0 0 2 2 0 0 ] [1 1 ];10;1;1;0;0;1;1;1;1;0;1;1;1;74;522.4321366;62;16.89222941;7;4;4;2;1;INGENIERIA CIVIL INDUSTRIAL;7;6.6;6.4;6.7;7;7;7;6.83;6.8;6.8;A
296;*;*;*;*;15.06259433;72.59360467;57.53101034;1;1;[3 3 3 3 0 ] [2 1 ];7;72.61109167;179.1006117;106.48952;2;4;[2 3 3 3 3 3 ] [1 1 1 1 ];10;179.1173287;492.430521;313.3131923;7;61;[0 3 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;492.447294;582.0899457;89.6426517;2;22;[2 2 0 0 2 2 ] [3 3 3 3 ];10;582.1064417;616.8859817;34.77954;1;6;[1 2 2 2 ] [3 3 3 3 ];8;616.9026927;654.4846257;37.581933;1;9;[2 2 0 3 0 2 2 0 ] [1 1 1 ];11;1;1;1;1;1;0;1;1;1;1;1;1;62;639.3378474;103;18.62031694;7;4;3;2;2;INGENIERIA CIVIL INDUSTRIAL;6.8;6.4;6.6;6.6;7;6.9;7;6.77;6.8;6.8;A
308;*;*;*;*;42.71479833;93.84554767;51.13074934;2;10;[0 0 0 3 1 ] [2 2 2 2 ];9;93.86223867;142.6265007;48.76426203;2;6;[2 3 3 3 3 ] [1 1 1 1 2 ];10;142.6432357;273.3037787;130.660543;14;26;[0 0 3 0 0 0 0 2 3 1 3 3 3 ] [3 0 0 2 ];17;273.3204537;312.8352177;39.514764;1;6;[2 2 0 0 2 2 1 1 2 2 2 2 ] [3 1 1 ];15;312.8518857;347.5502877;34.698402;1;5;[1 2 2 2 2 2 2 2 ] [];8;347.5668927;375.5155527;27.94866;1;4;[2 2 0 0 2 2 0 0 ] [1 1 ];10;0;1;0;0;1;1;1;1;0;0;1;1;69;332.7173804;57;13.95869137;10;6;5;3;3;INGENIERIA CIVIL INFORMATICA;6.8;6.7;6.2;6.6;7;7;7;6.78;6.8;6.8;A
362;*;*;*;*;55.81645133;89.51628767;33.69983634;1;7;[3 3 3 ] [2 2 1 1 ];7;89.53298767;121.7661197;32.23313203;1;5;[2 3 3 3 3 3 ] [1 1 1 1 ];10;121.7828437;191.615603;69.8327593;1;7;[3 0 0 0 0 0 2 3 ] [3 0 0 2 2 2 2 0 ];16;191.6324;257.531448;65.899048;1;6;[2 2 0 0 2 2 1 ] [1 1 3 3 3 3 0 ];14;257.548116;364.696609;107.148493;1;4;[1 2 2 1 1 ] [1 1 1 3 3 3 3 3 ];13;364.713281;423.729052;59.015771;1;4;[2 2 0 0 2 2 0 ] [1 1 1 ];10;1;1;1;0;0;1;1;1;1;1;1;1;70;367.8290397;33;12.9862453;6;4;2;2;3;INGENIERIA CIVIL INFORMATICA;7;7;6;6.7;6.5;7;7;6.76;6.8;6.8;A
